idUsuario	idProducto	tiempo	compro	idSiguienteProducto
13861	10923	130	False	13787
10215	10830	410	False	11956
15156	12131	84	False	14788
15663	12290	478	False	10667
13137	13062	414	False	12448
17865	12273	75	True	13903
16868	13709	349	False	12537
9061	14187	288	False	11681
11866	10096	217	False	11777
13658	11464	61	False	13270
8203	11458	211	True	14075
17738	11788	246	False	13855
15669	10084	365	False	12522
17739	13645	214	False	14257
17289	14418	353	False	13734
12944	10897	217	False	14620
14936	11671	87	False	13801
13952	11606	323	False	12668
15486	11734	161	False	12847
11697	11450	404	False	11908
16368	14332	87	True	13625
9368	12937	60	False	11602
15943	14619	39	False	10386
12325	14220	148	False	14547
14527	10423	251	False	10514
13821	12812	113	False	11885
10044	11860	273	True	10435
16273	10807	25	False	13117
8078	11008	170	False	13697
16250	11345	496	False	10684
13259	14980	472	False	13645
15521	11831	380	True	10714
13744	11813	195	False	10580
12223	11893	24	False	11250
10709	13978	292	False	14507
12511	13734	448	False	11389
11131	12854	412	False	14256
10086	12150	283	False	11675
12610	12014	14	False	10244
14452	14068	205	False	11585
12462	11111	375	False	14330
15304	12059	351	True	11390
8054	12360	43	False	14149
8036	12699	397	True	14537
17924	14067	373	False	13946
16682	13846	9	False	11281
14376	11689	203	False	14158
8909	14108	336	False	10604
15969	13649	244	True	11648
17890	11593	142	False	10226
9053	10099	166	False	11624
14330	12388	421	False	14989
17613	11975	254	False	13202
14677	10340	364	False	13695
9822	14346	33	False	10552
10625	11630	361	False	14001
13497	12433	140	True	10754
14176	10033	411	True	10993
14133	14899	155	False	10797
12017	11113	333	False	13310
17210	12959	185	False	14315
10363	14776	187	False	10311
11068	13786	132	False	12241
12746	10579	180	False	10113
14609	11233	348	False	10628
10026	12805	168	False	13544
8397	13305	169	False	14397
17579	10583	141	False	14573
14626	13165	175	False	14460
16562	13579	373	False	13425
10859	14318	498	False	10004
14743	14489	329	False	13302
14753	13105	289	False	10112
14460	12102	174	False	12451
11579	14176	38	False	11801
8280	14488	362	False	11347
12868	14078	26	True	12114
9762	13334	488	False	11025
8601	12302	204	False	11196
8416	10282	293	False	11229
12358	11840	32	False	11635
12508	13945	119	True	14865
15767	10870	418	False	10868
16598	12847	232	False	14232
17791	12223	217	False	12151
16975	12137	226	False	11592
17715	11559	388	False	14168
9188	13768	130	False	14861
11873	12147	488	False	12141
16862	13131	403	False	11898
12722	12964	123	True	11334
17913	14676	292	False	12148
8233	11694	361	False	10007
12649	11991	130	False	10273
9061	11552	340	False	12295
13498	12348	246	True	12720
10713	13117	500	True	14232
11787	10334	338	False	14212
9837	10849	449	False	14744
8483	13545	147	False	14817
12879	11839	18	False	11367
9617	14573	439	False	13585
13217	12223	267	False	10791
12000	11698	292	False	13114
11981	13620	475	False	14355
17362	12068	162	False	12053
16408	10884	275	True	10280
17036	12946	302	False	13423
12641	10952	16	False	11603
15391	13183	40	False	12744
15087	10631	229	False	12827
15639	12093	54	False	11686
15481	12961	229	False	14382
11449	14474	224	False	11274
16108	13683	360	False	10793
10076	13462	179	False	10659
10997	11676	63	False	13510
15144	13601	116	False	11461
12849	12414	40	False	14683
16719	13670	400	False	14879
16444	10948	159	False	13690
17723	12040	153	False	11788
8714	10308	250	False	10187
12129	12337	293	False	10809
14248	13314	463	False	13850
11279	13292	96	False	11434
12737	14464	321	False	11437
9100	10094	92	True	13649
11064	12073	37	False	11103
12232	14919	343	False	12618
12044	10743	135	False	11754
9816	11322	424	False	12050
11138	11082	46	False	14420
9787	12103	434	True	14638
11941	11427	226	False	14278
10101	12951	381	False	11734
11442	14869	351	False	14412
11249	13116	44	False	10529
16457	10862	5	False	12079
8899	11620	101	False	10210
8026	10579	290	False	10647
9190	13484	235	False	10703
13914	12514	299	False	10329
11401	12573	200	False	12795
13556	11666	294	False	10409
10216	11380	365	False	13828
16861	11951	241	False	11721
10283	11973	70	False	13817
14282	10769	195	True	12572
11429	12876	92	False	10378
13755	14625	105	False	12432
14693	12644	290	False	14539
16429	14840	43	False	11273
10013	10104	196	False	14188
17456	11873	419	False	14654
12017	14723	224	False	13695
14464	10464	36	False	10950
17611	10900	381	False	13374
14995	14078	330	False	14603
14603	10345	228	False	11566
11219	10926	351	False	10651
10009	10438	492	False	10424
15248	10409	47	False	11307
15501	14482	389	False	11468
8211	11300	335	False	10690
9300	13574	92	False	11352
11326	12444	281	False	12086
12612	11957	126	False	14946
16735	10984	486	False	14751
14177	13609	460	False	10852
15640	11464	357	False	11460
8618	12579	448	False	10000
12862	14523	339	False	13761
10360	12600	461	False	14001
11586	13222	299	False	12101
16242	11445	17	False	12602
12083	13980	396	True	12533
8396	13879	486	False	11776
17454	12485	286	False	12515
17689	12600	226	False	13570
8976	14002	298	False	14060
9196	13477	480	False	12339
15728	12412	19	False	12959
14904	10571	271	True	13563
12603	12750	21	False	14274
16616	10370	210	False	12256
11042	14189	75	True	12114
14079	11005	99	False	11934
11443	14083	400	False	12913
12628	12298	205	False	14063
16547	14894	220	False	11268
13477	13797	314	False	14752
8454	11380	355	False	10818
17351	11664	448	False	14921
12892	14583	109	False	11841
14438	13757	315	False	11960
12020	13326	417	False	12983
11254	11996	490	False	14376
16486	12876	230	False	11707
8682	10541	40	False	13237
9300	12825	336	False	11617
17382	13808	407	False	13050
15963	10652	120	False	12741
11803	12217	136	True	14191
13359	11772	3	False	10677
17141	12283	422	False	11499
13356	13366	191	False	11309
16371	14973	116	True	13293
13640	12934	88	False	10394
15181	11676	58	False	14806
14248	14191	478	False	10557
15757	12798	404	False	12046
12815	14590	264	False	10371
9230	13752	251	True	13556
11857	11067	78	False	11371
17491	10895	364	False	12087
13789	11713	10	False	13376
14975	13593	485	False	12431
10775	10936	382	False	10885
14461	10295	337	False	14780
17678	14171	16	True	12877
12114	13415	245	True	10812
13966	14168	12	True	14152
9388	14499	103	False	11884
12045	13905	437	False	12168
9985	12252	225	False	13141
16900	12535	261	False	12248
15448	11563	452	False	11318
8146	11145	417	False	14449
12440	10821	357	False	10190
15464	14274	423	False	12756
9868	14801	217	False	11884
17610	11166	101	False	11363
8896	11561	98	False	10428
16263	14979	229	False	11811
9755	14738	205	False	14949
8343	13687	288	False	14409
8351	13314	347	False	11313
15847	14401	112	False	11513
15814	10138	163	False	14000
9316	14849	57	False	11059
15507	11993	140	False	11878
10393	12754	363	False	11712
10237	13295	476	False	11187
12268	13096	459	False	11505
17462	13862	43	False	12904
9479	13112	109	False	14290
8645	13122	393	True	10655
14366	11916	114	False	10117
10338	10778	267	True	10395
9224	10381	350	False	11866
13125	10262	388	False	11328
17784	11568	10	False	11138
14168	11668	409	False	11390
13995	14371	457	False	13005
8437	11960	8	False	10335
15905	11199	29	False	12292
8717	14618	132	False	11727
8120	14244	149	False	10763
11230	11825	172	False	12033
17002	11696	350	False	12398
10483	10815	102	False	11647
9204	10183	231	False	12376
15386	11286	418	False	10780
14933	10355	141	False	11329
15507	12890	71	False	11389
14787	10248	171	False	10834
12513	12702	153	False	11050
17087	13600	455	False	11125
17753	11936	438	False	12071
8657	12648	458	False	13567
16292	10287	107	False	13645
14703	10111	431	True	13254
8708	13474	278	False	10119
9982	14758	67	False	11236
17734	10811	39	False	11453
11634	13517	422	False	11060
9490	10670	413	False	11689
11939	11641	411	False	12699
16864	14293	417	False	10771
10805	14166	310	False	11080
9142	11986	350	False	13700
14669	14905	475	False	11827
17669	10894	467	False	12509
17369	14353	181	False	13150
16700	10654	80	False	11805
9148	11646	261	True	10050
13304	10417	286	False	10489
15518	12174	277	False	13355
12129	11893	314	False	12865
15075	14628	485	True	11087
12099	12364	352	False	11730
17835	11195	12	False	13126
11376	12296	421	False	14176
16834	13044	111	False	13750
13021	11584	454	False	11085
12912	12521	275	True	13267
9893	11800	235	False	13001
8575	11901	464	False	10572
13126	12060	323	False	11666
17539	12686	222	False	13449
8988	13523	102	False	13577
8931	12833	229	False	14274
12792	13449	460	False	12180
17776	14951	476	False	13888
13031	13410	428	False	11187
8900	13362	39	False	11316
17540	10309	388	False	12773
12847	10782	84	False	12535
12911	14615	251	False	13177
16228	12465	195	False	11779
17638	12933	430	False	10933
12168	14250	277	True	13126
12207	12444	273	False	14504
12173	14572	253	False	14756
16211	14119	388	True	11432
13802	10908	172	True	12073
13971	11421	343	False	11497
11673	11017	390	False	10689
14348	13022	51	False	10431
8022	11890	169	False	11090
17086	14940	344	False	12674
9400	14057	391	False	13032
10352	12534	269	False	10141
9365	14019	495	False	12667
10138	10674	139	False	11582
10166	13615	113	False	11421
10020	14222	367	False	12530
14092	12986	122	True	10797
13559	12110	35	False	14513
9280	10340	226	False	14749
9984	11950	237	True	10021
15736	13550	62	True	11590
12171	12932	396	False	12022
11909	13871	370	True	12095
13393	12802	483	False	14888
15919	10327	329	False	10942
9485	11364	352	True	10428
16120	11853	328	False	13662
16993	12370	60	False	13712
17696	13156	322	False	12559
11538	11649	153	True	12052
14381	12121	385	True	11062
15081	10264	232	False	10847
9442	14417	375	False	12962
8201	10593	473	False	12599
8653	12210	131	False	10040
9607	12109	221	True	14173
16186	14839	301	False	12238
11878	13007	278	False	10121
16463	10057	91	False	12991
8861	14406	152	False	12458
10351	11926	447	False	11726
9961	10811	404	True	10258
10862	13063	157	True	11754
9764	11416	60	False	11023
12189	12815	182	False	13367
8537	11301	364	False	14610
10795	10590	409	False	12997
12333	10375	9	False	11257
10255	13969	233	False	13691
10338	13492	40	False	12109
16029	13808	206	False	10363
14722	10110	253	False	11457
17359	12175	223	False	13861
9681	13981	328	False	14588
9013	11332	418	False	14896
14253	10493	417	False	12198
11554	10904	272	False	10594
13180	13534	199	False	14636
12113	12853	54	False	11577
15905	11748	148	False	12850
12377	10214	289	False	11602
13365	14636	386	False	12237
13735	10941	428	False	14681
15551	14457	252	True	11270
12614	11995	36	False	12532
13308	10797	421	False	10943
10756	14022	39	True	10009
11124	13020	139	False	12913
13910	14683	479	True	11768
10229	13581	319	True	12802
16992	14238	122	False	10542
8387	14863	1	False	13948
11770	10432	223	False	10859
15692	10560	388	False	13118
9511	13069	441	False	13316
13249	12211	467	False	11417
16147	12613	392	False	11448
12282	12804	287	False	14816
11399	13014	259	False	11027
13046	12458	353	False	12923
9108	14710	85	False	12046
10853	14834	388	False	12918
13966	10198	390	False	14875
16545	11517	340	False	13718
10084	12696	402	False	11418
13483	10479	25	False	10793
8332	13685	484	False	10862
16728	11770	175	False	10021
12615	13928	367	False	11833
11001	14118	21	False	11755
10010	14060	372	False	11880
13718	10696	332	False	14305
9894	14590	257	False	12752
16597	10364	71	False	10511
13005	14775	162	False	11410
12229	14032	208	True	14918
15249	10272	97	False	14788
10212	14969	373	False	13004
15335	13453	100	False	14074
13436	11366	26	False	12535
10272	13407	369	False	14253
10462	12441	393	False	14767
15656	13624	263	False	10680
9348	13629	301	False	11645
16661	11641	441	False	11844
16100	13784	415	True	13693
9496	13775	289	False	13782
8433	11584	219	True	13557
15331	11041	403	False	14176
8086	10827	16	False	13400
16178	13364	164	False	13205
16990	14004	18	False	10202
12895	13295	322	False	14018
8106	10741	447	False	10463
16180	11442	270	True	12980
14579	12620	287	False	11800
14445	13627	236	False	14604
12768	12138	34	False	14287
10426	11412	26	True	11109
8740	12828	302	False	14123
16604	11360	311	False	14310
13293	10669	158	False	14916
11750	11140	84	True	11980
15642	10943	90	False	11634
13831	10402	452	False	14251
13355	11185	260	False	12610
8922	14606	35	True	12499
11724	10523	103	False	11956
11429	10564	78	True	12412
8145	10580	13	False	12289
16855	11931	161	False	11207
15800	11847	34	False	11632
10923	13079	263	False	14455
12538	10800	62	False	10118
14595	14921	290	False	14920
12702	14627	448	True	14178
12195	11057	447	False	13183
15060	12998	446	False	13599
8029	10185	395	False	10495
15273	12944	383	True	10142
16546	14965	250	False	13992
17014	14040	216	False	13857
16546	12372	499	False	14536
8809	13613	96	False	10924
16543	11347	161	False	10103
14223	10976	152	False	11283
16815	10805	390	True	14906
12267	13559	147	False	13676
16981	10838	349	True	14326
13286	10201	105	False	10090
8047	11989	6	False	10871
13850	13357	347	False	10880
15062	12520	321	False	14450
14936	13481	478	False	12402
11690	12152	329	True	11434
14865	12865	146	False	12460
13820	14933	469	False	11259
12836	10754	424	False	11980
15552	10093	356	False	10144
11940	12633	380	True	10858
16325	10429	305	False	13245
13743	13708	496	False	12439
8120	11902	377	True	12970
15198	12839	435	False	12031
13428	14250	44	False	13626
11504	13595	149	False	14464
9598	14069	76	False	13298
12961	11884	25	True	13388
15422	10797	101	False	11920
11747	11332	312	False	11546
16262	13291	37	False	13144
17826	14997	204	False	11493
16552	12220	1	False	11640
9983	11151	492	False	10489
11429	12593	373	True	13321
11833	13245	354	False	11752
8840	10480	267	False	10332
13017	13700	209	True	13385
12967	14852	444	False	14112
10982	10791	225	True	10928
9445	11419	97	False	14832
11076	14567	33	True	11227
11336	11464	294	False	11072
15591	14556	161	False	14132
12584	14071	421	False	13006
11725	13158	460	False	11830
10250	11001	328	False	11029
16003	14512	434	False	13795
13883	13371	173	False	11717
10039	11914	38	False	10316
11871	14189	382	False	13636
11304	12209	221	True	12969
14761	14969	441	False	10102
9334	13193	478	False	12071
16568	10225	304	False	11190
15844	12341	474	False	11987
17898	12779	155	True	14895
11872	12187	215	False	14378
11584	12302	401	True	10414
13947	13970	321	False	11049
13654	12144	235	False	11032
11421	11158	419	False	14715
16623	12476	17	False	13020
9202	13422	379	False	13166
14960	11050	24	False	10279
11964	11222	243	False	13217
17905	14133	36	False	14160
13610	10429	57	False	13184
9554	13007	221	False	10065
16633	12135	67	False	14814
17103	10179	459	False	12570
11554	11905	370	True	14051
8976	13732	497	False	14763
8358	12116	418	False	10215
8342	12857	422	True	12389
8946	13847	43	False	10963
17694	10560	485	False	13666
17546	14551	416	False	12383
9800	11731	487	True	12696
12091	13046	49	True	14887
12401	12962	149	False	14643
11389	10969	414	False	12096
13861	11482	12	False	14204
17855	13888	56	False	14990
9257	12964	75	False	14316
14881	12993	369	False	10343
12854	13366	37	False	13763
11769	14081	248	False	11971
15608	10412	34	False	14453
16836	11618	13	False	12768
14316	12491	243	True	14258
16474	12213	469	False	11202
15403	12287	140	False	14670
17130	11114	142	False	12319
9694	11411	80	False	11185
8432	12631	443	False	14898
11645	12868	236	False	12185
17872	10941	31	False	14526
17343	14399	443	False	13270
11034	14022	186	False	14888
14607	10203	415	False	11921
11494	11700	134	False	14042
11212	12792	234	False	14380
9667	14931	142	False	14734
15246	10812	198	False	12647
10898	11986	223	False	14668
10389	10773	277	False	11594
11237	13719	335	False	10437
14471	14605	143	True	12920
11759	12062	128	False	12436
11173	12611	57	False	11264
12983	13231	270	False	10471
17523	14472	353	False	12847
9664	10027	488	False	12760
12230	11581	336	False	11498
16038	14390	158	False	10767
16774	10715	305	True	13082
15168	10207	84	False	14103
14775	11020	199	False	10676
15529	11083	221	False	12088
11704	12185	471	False	10320
8009	14259	472	True	12246
14203	11659	417	True	11085
16092	11425	314	False	14263
9248	14189	369	False	14373
10189	14592	77	True	12734
13871	12180	402	False	13916
12404	11005	163	True	13077
16650	10494	42	False	11001
11457	11853	140	False	11631
12679	12944	108	False	11463
13327	13501	226	False	14227
8825	13494	454	False	14311
9842	12640	273	False	13883
14080	14801	308	False	14939
8260	13776	474	False	12644
16484	13195	427	False	10394
17983	11101	73	False	11252
15403	13754	458	False	12664
9661	10957	273	False	10080
16177	14129	473	False	13591
13077	14865	303	False	11333
15776	13765	80	False	14985
12436	14232	100	False	14319
17639	11912	275	True	10181
16573	10226	225	True	14108
16345	11054	10	False	13556
8227	13474	165	False	12856
8253	13077	238	False	12364
17875	12959	17	False	10445
11197	14967	43	True	10260
12353	11384	430	False	14305
12623	12619	264	False	12161
13667	13666	442	False	14871
15488	12588	104	False	14193
11484	14537	410	False	10244
10654	10057	140	False	12509
16412	10631	479	False	11379
15460	14178	421	True	10544
13015	10443	314	False	14531
10543	13542	432	False	11702
16021	13931	99	False	13519
13281	12286	124	False	12977
12507	11224	269	False	12955
12404	13885	331	False	11141
17133	13382	39	False	11685
10597	11405	262	False	13973
13571	10738	42	False	13498
8550	14650	366	False	13739
10887	12941	202	False	13291
10567	12754	140	False	12329
12774	10240	485	False	12135
9256	13546	209	False	12220
10470	14675	271	False	10191
11030	10807	445	False	12680
13104	10230	71	True	14698
11250	11368	272	True	10401
15090	10011	409	False	11586
13091	10890	58	False	12870
11459	12566	422	True	12504
11538	10233	380	False	11776
8952	13308	316	False	14777
12312	14536	412	True	10510
16520	10834	148	False	13676
10447	10593	151	False	12646
9249	10229	334	True	10950
17973	11017	33	False	12928
10783	12575	23	False	14926
8473	11856	324	False	14430
14020	11774	44	True	13610
9790	11088	18	False	11280
10351	13725	217	False	11151
8493	14970	279	False	14791
10277	14209	89	False	14119
11369	10606	265	False	13439
16736	12363	9	False	14636
15702	14793	275	False	10055
15795	10844	363	False	11753
13334	10414	40	False	14679
8534	14069	334	False	13291
15602	10885	323	False	11925
8577	13442	106	False	11912
15626	13640	496	True	12300
8909	12228	103	False	10893
8587	10583	394	True	11452
10540	10214	497	False	13171
8598	14033	346	False	10834
13931	11567	127	False	14767
8910	14787	37	True	12940
16055	10457	20	True	14224
14078	13040	349	True	12998
14435	11946	277	True	10655
8147	13476	163	True	11612
17560	10185	105	False	14335
15775	10965	120	True	10438
9013	10222	391	False	12425
9625	10024	459	True	10132
12520	10547	272	False	12618
10037	13803	124	False	14693
11959	13166	27	False	13160
15683	14413	83	False	10336
12146	11843	341	True	12491
13991	13044	25	False	14843
8098	13889	141	False	14353
16465	12470	14	False	13316
8169	14729	202	True	13459
12682	14953	48	False	13583
10800	14201	355	False	13059
8833	12140	242	False	14623
13951	13558	364	False	14644
14182	11757	31	False	13928
10743	14282	408	False	10252
12689	14825	303	False	10149
14085	12564	89	False	13442
9696	10346	154	False	13936
12184	10054	171	False	10341
11053	11094	269	True	10368
9167	14643	141	True	12212
12237	10126	82	False	10715
9184	14118	58	False	11580
8821	12672	462	False	13795
13490	10224	341	True	11836
10635	12576	195	False	13726
10500	12141	229	False	14566
14799	11156	46	False	11324
9444	14532	191	False	13344
13949	14479	344	True	14931
15710	11477	180	False	12623
8718	11234	128	False	10894
17086	13178	343	False	14465
14903	11837	411	False	13180
16509	12218	282	False	13073
14426	13316	223	False	13862
11678	14144	141	False	14871
17546	10349	34	False	14207
12332	14885	186	False	11781
13088	11105	102	False	14892
10274	10375	473	False	10676
11273	13667	223	False	14410
12086	14011	449	False	14056
8798	11777	97	False	14692
14203	11503	26	False	11014
16740	10359	190	False	10529
12215	12306	51	False	12724
10928	14421	404	False	13234
10211	13128	147	False	12163
14311	10403	213	False	11382
9534	10136	499	False	11790
17269	10120	23	False	11306
10554	11769	444	False	12302
17475	13508	259	False	12591
9956	12742	419	False	13586
17948	10042	82	False	12859
15933	13235	5	False	14762
11943	12324	348	True	13090
10686	14201	269	True	11957
16674	13693	312	False	12426
17296	12824	12	False	10403
14050	10948	219	False	11816
17184	14307	289	False	12340
14085	11727	303	False	10331
12827	10034	248	False	11248
11555	10060	372	False	14249
10561	11927	368	False	13211
10285	13120	78	False	11737
10046	10135	3	False	13498
12073	11320	419	False	13915
13219	10664	454	False	10013
17228	10352	120	False	13626
13929	12235	136	False	10536
13330	10628	297	True	11197
17846	10950	203	False	14308
12556	10004	418	True	14212
8915	10872	58	False	11639
9232	12394	188	False	13597
9580	11925	276	False	13773
15575	13784	84	False	10832
10816	13352	391	False	13992
11318	13638	269	False	12735
17219	11175	78	False	13168
12185	11658	443	False	14920
8542	13757	307	False	10407
13996	13191	466	False	10520
14989	14169	143	False	12804
12211	11966	364	False	14981
11957	14708	438	False	13988
17230	11151	396	False	11680
12259	14354	329	False	10561
13303	10284	222	False	10994
14936	13987	462	False	14241
8881	14755	119	False	11062
8252	13019	150	False	12942
9127	14384	91	False	10792
11692	14236	45	False	13391
16282	10888	359	False	10152
11642	14747	211	False	11512
13983	10094	240	False	13547
17722	14968	296	False	11553
16222	12854	71	False	14998
14536	14382	453	True	14148
16465	13544	322	False	10099
17106	11170	216	False	14242
8759	10909	457	False	14951
8939	11987	298	False	10932
11756	11282	230	False	14280
10574	10182	369	False	11884
12878	10225	138	False	12280
16895	11875	381	False	13995
15380	12812	211	False	11173
14403	13290	465	False	14528
10562	11404	38	False	12270
13899	11246	338	False	13813
16741	12483	313	False	11803
8309	14540	178	False	10503
15189	13177	16	True	12242
16133	14179	340	False	11078
13994	10538	375	False	10602
10069	14855	157	True	14331
14402	13497	451	False	14624
10414	14686	314	False	11019
15324	11514	87	False	10933
14208	11252	22	False	13204
15542	12852	472	False	10815
15664	13740	363	False	10768
8599	12976	126	False	12302
8195	13674	114	True	11035
16762	11040	130	False	12417
10965	14677	431	False	12499
17566	14642	400	False	10560
8697	13785	128	False	10792
12934	11061	478	False	10719
9372	10256	142	False	10835
16860	10112	469	False	13823
13461	11559	207	False	14333
16310	14440	6	False	10985
9316	13976	395	False	11953
10626	12399	295	False	13569
14639	11264	497	False	11730
10453	13266	217	False	13069
17342	14962	248	False	12829
15580	11721	47	False	11637
14054	11005	392	True	10061
11420	11313	252	True	14523
12062	12169	494	False	10503
10932	11598	14	False	13107
9778	12280	233	False	11314
9394	11506	46	False	13164
17185	11934	408	False	10541
12628	12353	462	False	10020
17828	10746	198	False	11037
13003	10021	451	False	11363
12383	11585	139	False	10748
9493	13683	112	False	14364
8408	10861	146	False	14931
8194	13090	184	False	13189
16227	11985	327	False	13193
8284	10306	412	False	13813
9351	11997	247	False	10972
14015	10550	333	False	14795
15263	11235	59	False	14816
16105	14290	496	False	10940
16824	13185	209	False	12250
8413	13317	233	False	10606
8880	14571	437	True	13689
14415	13399	176	False	11923
17094	14768	449	False	14558
13756	11404	77	False	14141
9705	10355	84	False	14402
12981	14908	267	False	10765
17382	13227	76	False	14355
16122	11875	37	False	11608
9306	12531	390	False	11394
17288	13704	447	True	14372
15605	12551	308	False	14754
8169	13740	355	False	11198
14600	10736	431	True	12232
10640	14010	274	False	10496
10005	11043	196	False	13488
14644	11456	448	False	14758
15573	10442	242	False	11962
12280	10147	234	False	14270
8642	13332	455	False	13309
17835	13221	362	False	10073
9268	10972	120	False	13369
13518	10599	45	False	11432
15258	14266	413	False	12412
13716	13317	124	False	10091
10346	11674	74	False	10175
13342	11501	434	False	13571
8201	12841	35	False	14124
13628	14248	268	False	14204
11081	14704	241	True	10640
10110	14211	349	True	10450
11201	11988	30	False	13901
15919	10235	220	False	10698
10515	11264	112	False	11331
9575	13919	478	False	14598
15221	10643	153	False	13551
10938	14275	18	False	14120
14922	13021	414	False	11970
14224	12550	132	True	10164
13156	12054	311	False	12946
8552	13588	104	False	14854
12274	14439	155	True	11840
9915	10464	118	True	12432
17371	10063	384	True	12237
14475	12134	224	False	13219
14475	12605	433	False	12020
11112	12541	252	False	13275
13762	13239	95	False	11983
16045	11477	353	False	11012
13296	11378	83	False	10478
13029	13220	266	False	14709
14283	11349	165	False	11616
17063	10114	477	False	10284
14834	12951	500	False	14551
10893	14123	33	False	13215
11520	13611	21	False	10571
11719	11776	131	False	14506
14673	14890	75	False	10133
11064	11597	493	False	12452
15815	11707	494	False	12596
17395	11379	363	False	14032
14783	12892	419	False	12949
17062	11146	326	True	14757
13511	13808	348	False	11948
15056	12210	354	False	13019
17700	14197	344	False	14308
8105	13674	346	False	10874
8959	13155	285	False	11114
8888	10705	219	False	10602
8772	13337	449	False	14696
8198	13233	86	False	14068
12975	12846	155	True	14183
16391	14455	317	False	12896
9713	12695	248	False	14277
17201	10967	122	False	11503
13644	10027	2	False	12632
11025	14713	131	False	14208
11639	12818	365	False	13386
13268	11610	240	False	11918
9978	12539	294	True	14746
13382	10863	492	False	10095
16265	12021	289	False	11246
12920	12828	8	False	12670
16967	13152	185	True	11076
14077	14050	76	False	11642
13980	13574	314	False	10514
8565	12096	440	False	14942
9299	14797	345	False	10075
17597	14930	35	True	10926
17613	11539	458	True	12435
13675	10693	289	False	11707
15283	10106	374	False	12105
9116	13891	184	False	10963
8727	13430	335	False	12020
17374	14706	63	False	11278
14218	13705	29	True	11836
10901	13996	272	False	12677
17180	14208	486	True	11300
9086	11062	224	False	14518
9816	13090	256	False	10562
10754	13196	171	False	12748
14264	10072	293	False	13598
17872	14822	348	False	10654
11124	11170	323	True	11373
10311	13575	333	False	11477
15249	12474	151	True	10369
8038	11148	78	False	10459
14509	12292	433	False	14545
17036	11287	159	False	11364
9442	12585	286	False	12955
17476	14864	245	False	14407
13604	14874	14	False	14124
9315	13571	248	False	13579
15575	14046	379	False	12400
16541	11841	237	True	11855
17737	11985	190	True	10756
10079	14622	304	False	10631
8311	13702	265	True	12657
14762	12161	242	False	13888
9894	13817	370	False	12577
11352	13801	394	False	13685
13794	12502	189	False	14539
9633	12974	493	False	13084
10072	10534	498	False	13423
8170	11404	350	False	14020
12220	14426	63	False	10908
10103	13292	406	False	14080
12478	10687	198	False	12735
13307	11822	137	True	11840
8813	12239	126	False	12851
8826	13841	143	False	12491
8544	10303	268	False	11575
14943	11882	21	True	13487
13051	13918	230	False	10845
8696	13562	117	False	10769
14527	10041	275	False	13613
17743	13168	197	False	10495
12421	11861	464	True	13808
11870	13017	493	False	14264
9542	11621	100	False	14315
10977	14949	418	False	12503
11702	12675	191	False	14228
8460	12556	325	False	11704
8606	14919	138	False	11276
9327	14283	215	False	13911
12664	13635	394	True	14999
11285	14051	49	True	12124
17846	13988	416	False	13644
17072	14961	99	False	13578
16759	14768	150	True	13961
9704	10247	112	False	13651
12412	12799	91	False	10170
14433	13744	164	False	12586
10359	12070	315	False	11781
10630	10767	5	False	11740
9406	13299	124	False	14531
13129	12140	340	False	14147
10791	12935	450	False	14918
12247	13078	26	False	10427
